"Tenant ID","Site ID","Site name","Site URL","Site template","Primary admin","Primary admin email","External sharing","Site privacy","Site sensitivity","Number of users having access","Guest user permissions","External participant permissionst","Entra group count","File count","Items with unique permissions count","PeopleInYourOrg link count","Anyone link count","EEEU permission count","Everyone permission count","Report date"
"12345678-1234-1234-1234-123456789012","fd02faf2-53a0-4e12-970e-b2e2f8638d58","Supply Chain Archive","https://contoso.sharepoint.com/sites/supplychainarchive","Team site","Admin User","user826@contoso.com","true","Private","","32","0","0","3","128","6","5","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2f103c4e-470d-4bde-8395-f9628743eb73","Facilities","https://contoso.sharepoint.com/sites/facilities","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","32","0","0","1","81","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","d5168f62-91cb-45ad-ab08-ba9401b824ae","Primary Standards","https://contoso.sharepoint.com/sites/primarystandards","Team site (no Microsoft 365 group)","Admin User","user786@contoso.com","false","","","32","0","0","0","88","30","13","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","60c32134-82e8-4b67-bfa2-d16a1e779424","Human Resources","https://contoso.sharepoint.com/sites/humanresources","Other site","Admin User","user768@contoso.com","true","Public","","32","0","0","1","32","4","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6bed0204-c523-4e82-9208-334028375966","Corporate Procedures","https://contoso.sharepoint.com/sites/corporateprocedures","Team site","Admin User","user736@contoso.com","true","Public","","32","0","0","3","130","7","4","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","30d13f67-a03e-4608-9377-ae6f2967be85","Common Sales","https://contoso.sharepoint.com/sites/commonsales","Team site","Admin User","user489@contoso.com","true","Private","","32","0","0","3","22","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","794db0ec-05ee-4b5f-87d6-68792e4580ac","Development Knowledge Base","https://contoso.sharepoint.com/sites/developmentknowledgebase","Other site","Admin User","user768@contoso.com","true","Public","","32","0","0","1","2","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5ef3c1d2-4c3d-4937-8302-70b4c8752e8d","Main Audit","https://contoso.sharepoint.com/sites/mainaudit","Team site","Admin User","user762@contoso.com","true","Private","","32","0","0","3","1857","71","80","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4361af1a-8a21-4de1-9e1f-d273cbd421bb","Quality Assurance Project Portal","https://contoso.sharepoint.com/sites/qualityassuranceprojectportal","Team site","Admin User","user656@contoso.com","true","Private","","32","0","0","3","23","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","3f950c78-ad4e-4bf2-9d67-295069cd8ffe","Communications Dashboard","https://contoso.sharepoint.com/sites/communicationsdashboard","Team site","Admin User","user545@contoso.com","true","Private","","32","0","0","3","302","14","12","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","d5171d9f-6bac-4b80-99c9-23bf5508c041","Primary Supply Chain","https://contoso.sharepoint.com/sites/primarysupplychain","Team site","Admin User","","true","Private","","32","0","0","3","10","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6b19b811-bdbc-4da5-982c-6da2e1ad73ae","Division Communications","https://contoso.sharepoint.com/sites/divisioncommunications","Team site","Admin User","user642@contoso.com","true","Private","","32","0","0","3","49","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","97ac11aa-a342-4b92-a5dd-9f63b4c40856","Division Planning","https://contoso.sharepoint.com/sites/divisionplanning","Other site","Admin User","user768@contoso.com","true","Public","","32","0","0","1","2","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","828eb761-06e3-4492-8211-9e460a653932","Research Knowledge Base","https://contoso.sharepoint.com/sites/researchknowledgebase","Team site","Admin User","user344@contoso.com","true","Private","","32","0","0","3","5153","10","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6e34b9b1-8af8-4004-8a2a-86c7549e32ee","Legal","https://contoso.sharepoint.com/sites/legal","Team site","Admin User","user354@contoso.com","true","Private","","32","0","0","3","242","11","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1adfd981-21b3-482d-9977-f154978e80ba","Main Legal","https://contoso.sharepoint.com/sites/mainlegal","Classic site","Admin User","","false","","","32","0","0","2","8439","3","0","0","0","1","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","64da7a63-d803-42d4-83d8-ffa8fc8038b5","Unit Customer Service","https://contoso.sharepoint.com/sites/unitcustomerservice","Other site","Admin User","user768@contoso.com","true","Public","","32","0","0","1","4","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","d6c8cbd1-0f0b-4449-b192-42371b8fc97b","Strategy Reports","https://contoso.sharepoint.com/sites/strategyreports","Team site","Admin User","user473@contoso.com","true","Private","","32","0","0","3","142","22","22","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c688c654-01e3-4131-9438-5cf20a7ef7bb","Research Knowledge Base","https://contoso.sharepoint.com/sites/researchknowledgebase","Team site","Admin User","user379@contoso.com","true","Private","","32","0","0","3","595","15","16","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e47b752d-b5dc-4ea2-a737-e0e189811d5d","Research Collaboration Space","https://contoso.sharepoint.com/sites/researchcollaborationspace","Team site","Admin User","user796@contoso.com","true","Private","","31","0","0","3","4033","32","32","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","0fa02d66-a910-4941-a1cd-98b84db4352b","Sales Workflows","https://contoso.sharepoint.com/sites/salesworkflows","Team site (no Microsoft 365 group)","Admin User","user900@contoso.com","false","","","31","0","0","0","713","20","16","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1cf69e8a-4570-466a-a311-e0660ca7ebde","Quality Assurance Guidelines","https://contoso.sharepoint.com/sites/qualityassuranceguidelines","Team site","Admin User","user161@contoso.com","true","Private","","31","0","0","3","17","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","145a7c24-709e-41bb-ac4a-81ee0f603aa3","Operations","https://contoso.sharepoint.com/sites/operations","Other site","Admin User","user311@contoso.com","true","","","31","0","0","0","34","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4b3bab0f-e9a1-4c6b-b255-e30495f9218b","Main Knowledge Base","https://contoso.sharepoint.com/sites/mainknowledgebase","Team site","Admin User","user997@contoso.com","true","Private","","31","0","0","3","29","6","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e543dc4e-cf38-4526-b4a6-17164b959fc2","Common Best Practices","https://contoso.sharepoint.com/sites/commonbestpractices","Team site","Admin User","user966@contoso.com","true","Private","","31","0","0","3","51","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","b0439c34-c39e-4797-ac17-66c2b033548a","Common Archive","https://contoso.sharepoint.com/sites/commonarchive","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","31","0","0","0","4","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ad870972-8a87-4699-95a3-f721069f808d","Strategy Policies","https://contoso.sharepoint.com/sites/strategypolicies","Other site","Admin User","user833@contoso.com","true","Public","","31","0","0","1","2","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","dbe2be7a-6b8e-4443-9ebc-04ebcc33f972","IT Support","https://contoso.sharepoint.com/sites/itsupport","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","31","0","0","1","42","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","90f3b11f-38fc-4efa-afaf-2e6635fa2073","Legal Team Site","https://contoso.sharepoint.com/sites/legalteamsite","Other site","Admin User","user357@contoso.com","true","","","31","0","0","0","6","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","0df46c0b-37ec-4abb-83e5-a00952d0425e","Unit Procedures","https://contoso.sharepoint.com/sites/unitprocedures","Team site (no Microsoft 365 group)","Admin User","user925@contoso.com","false","","","31","0","0","1","276","4","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","b1cf2030-3cf9-4f9c-9086-b51cbb365034","IT Support","https://contoso.sharepoint.com/sites/itsupport","Other site","Admin User","user900@contoso.com","true","","","31","0","0","0","126","8","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","3834abe6-c4e8-4332-87b8-f7f56b4cfa0a","Facilities Document Library","https://contoso.sharepoint.com/sites/facilitiesdocumentlibrary","Team site","Admin User","user992@contoso.com","true","Private","","31","0","0","3","90","12","11","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","28eae7e4-d5a1-4fe1-b933-34f07ef0a5eb","Supply Chain Project Portal","https://contoso.sharepoint.com/sites/supplychainprojectportal","Team site","Admin User","user480@contoso.com","true","Private","","31","0","0","3","12","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","a306d22f-318e-47fe-904d-bb1a17dc1f8a","Development","https://contoso.sharepoint.com/sites/development","Team site","Admin User","user339@contoso.com","true","Private","","31","0","0","3","18","3","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8e05d146-36ac-4c55-a993-793e9f12a090","Secondary Legal","https://contoso.sharepoint.com/sites/secondarylegal","Team site","Admin User","user496@contoso.com","true","Private","","31","0","0","3","14","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","80765f02-3f6f-44f0-af97-4f980c3680d7","Group Collaboration Space","https://contoso.sharepoint.com/sites/groupcollaborationspace","Communication site","Admin User","user547@contoso.com","false","","","31","0","0","0","37","2","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1ec7b849-3195-4afa-8152-1337bd7ee546","Regional Standards","https://contoso.sharepoint.com/sites/regionalstandards","Team site","Admin User","user123@contoso.com","true","Private","","31","0","0","3","97","5","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","36a7d1d9-eb30-4ad9-9935-1c8662df730d","Main Team Site","https://contoso.sharepoint.com/sites/mainteamsite","Team site","Admin User","user351@contoso.com","true","Private","","31","0","0","3","10","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","3c597153-8dc0-491d-b413-12c4b7864d2d","Marketing","https://contoso.sharepoint.com/sites/marketing","Other site","Admin User","user303@contoso.com","true","","","31","0","0","0","1799","215","216","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","b5efff7c-c6b1-4276-9e63-f073c5ed03b5","Regional Strategy","https://contoso.sharepoint.com/sites/regionalstrategy","Team site","Admin User","user570@contoso.com","true","Private","","31","0","0","3","239","5","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5af2495b-93e8-495d-8238-11d53cc67327","Division Reports","https://contoso.sharepoint.com/sites/divisionreports","Team site","Admin User","user866@contoso.com","true","Private","","31","0","0","3","85","5","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5b70013e-46bb-4f11-a332-95039c68a28c","Unit Guidelines","https://contoso.sharepoint.com/sites/unitguidelines","Communication site","Admin User","user824@contoso.com","false","","","31","0","0","0","7","5","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","eb40b528-f90c-4b10-8180-adb95ca1c227","Main Training Materials","https://contoso.sharepoint.com/sites/maintrainingmaterials","Team site","Admin User","user136@contoso.com","true","Private","","31","0","0","3","37","4","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","10bd9c42-7ca1-4574-a6e5-cd75947dba0c","Central Archive","https://contoso.sharepoint.com/sites/centralarchive","Team site","Admin User","user355@contoso.com","true","Private","","30","0","0","3","63","6","5","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","28bbf913-2c6b-40c1-8927-ed64ed400e6a","Shared Archive","https://contoso.sharepoint.com/sites/sharedarchive","Team site (no Microsoft 365 group)","Admin User","user350@contoso.com","false","","","30","0","0","0","116109","17","9","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","aeb7d7e8-2f13-4d11-9091-b16b078ad9ed","Audit","https://contoso.sharepoint.com/sites/audit","Other site","Admin User","user768@contoso.com","true","Public","","30","0","0","1","64","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1fbd9cbc-20e0-45b5-9326-51368c0cce19","Branch Workflows","https://contoso.sharepoint.com/sites/branchworkflows","Team site","Admin User","user270@contoso.com","true","Private","","30","0","0","3","4","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1ff6d150-a698-428b-bb94-add7632619c6","Main Operations","https://contoso.sharepoint.com/sites/mainoperations","Team site","Admin User","user850@contoso.com","true","Private","","30","0","0","3","45","8","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","bf765f89-abe1-4c83-b4af-6d231728a154","Shared Templates","https://contoso.sharepoint.com/sites/sharedtemplates","Communication site","Admin User","user395@contoso.com","false","","","30","0","0","0","31","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","84605d08-d671-46b2-b0fc-ea04a7a8466f","Research Dashboard","https://contoso.sharepoint.com/sites/researchdashboard","Other site","Admin User","user917@contoso.com","true","Public","","30","0","0","1","4","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2f3ec285-e00e-46a3-bed0-88a80de54086","Analytics Resource Center","https://contoso.sharepoint.com/sites/analyticsresourcecenter","Team site","Admin User","user345@contoso.com","true","Private","","30","0","0","3","65","17","22","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","92c9c32c-af01-4f49-9392-99accff0933a","Secondary Document Library","https://contoso.sharepoint.com/sites/secondarydocumentlibrary","Team site","Admin User","user448@contoso.com","true","Private","","30","0","0","3","24","3","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6259c398-a6f2-4d8f-88bf-73af6c309f32","Legal Collaboration Space","https://contoso.sharepoint.com/sites/legalcollaborationspace","Team site","Admin User","user979@contoso.com","true","Private","","30","0","0","3","1136","41","39","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4da6e7b9-217e-422b-8598-908386a300eb","Operations","https://contoso.sharepoint.com/sites/operations","Team site (no Microsoft 365 group)","Admin User","user710@contoso.com","false","","","30","0","0","0","44","4","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","82a53c24-c0ad-4945-bee3-757079cd2587","Marketing Document Library","https://contoso.sharepoint.com/sites/marketingdocumentlibrary","Team site","Admin User","user691@contoso.com","true","Public","","30","0","0","3","5","0","0","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","93920105-f5f0-43a0-a42d-1b45ceba8c4d","Strategy","https://contoso.sharepoint.com/sites/strategy","Team site","Admin User","user892@contoso.com","true","Private","","30","0","0","3","63","17","16","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c19e96cc-a661-4e67-8f66-98cf5bd0faf4","Facilities","https://contoso.sharepoint.com/sites/facilities","Team site (no Microsoft 365 group)","Admin User","user925@contoso.com","false","","","30","0","0","1","11884","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","0774b76f-ab4e-4bcb-8156-7c548fa0f826","Central Reports","https://contoso.sharepoint.com/sites/centralreports","Team site","Admin User","user569@contoso.com","true","Private","","30","0","0","3","6","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","acd42896-3d35-4dab-908b-11a8bb6df12d","Corporate Human Resources","https://contoso.sharepoint.com/sites/corporatehumanresources","Team site (no Microsoft 365 group)","Admin User","user239@contoso.com","false","","","30","0","0","0","287","48","13","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","62d5917b-98cb-49c5-97f4-709f442aaa0c","Shared Security","https://contoso.sharepoint.com/sites/sharedsecurity","Team site","Admin User","user908@contoso.com","true","Private","","30","0","0","3","658","22","23","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","22772fdb-4176-478e-8d36-10857a25e426","IT Support","https://contoso.sharepoint.com/sites/itsupport","Team site (no Microsoft 365 group)","Admin User","user935@contoso.com","false","","","30","0","0","8","125","41","40","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","84c3a5b8-d221-461d-b23c-cc8fbb1d56b7","Communications","https://contoso.sharepoint.com/sites/communications","Team site","Admin User","user781@contoso.com","true","Private","","30","0","0","3","201","13","10","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","60d5742d-e37c-4f64-b923-3e3b567f1117","Branch Policies","https://contoso.sharepoint.com/sites/branchpolicies","Team site (no Microsoft 365 group)","Admin User","user470@contoso.com","false","","","30","0","0","0","130","12","10","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4f442de4-cdcf-41f8-ae15-89a8aaea62d6","Secondary Knowledge Base","https://contoso.sharepoint.com/sites/secondaryknowledgebase","Team site","Admin User","user997@contoso.com","true","Private","","30","0","0","3","104","17","11","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","9ce84a9c-ac6a-489f-b860-98a203aed00b","Shared Compliance","https://contoso.sharepoint.com/sites/sharedcompliance","Other site","Admin User","user834@contoso.com","true","","","30","0","0","0","21","4","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","b1cac91b-2d95-48d7-97d0-5f87307aa81a","Unit Guidelines","https://contoso.sharepoint.com/sites/unitguidelines","Communication site","Admin User","user925@contoso.com","false","","","30","0","0","0","63","4","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ba60eaef-5f1d-4895-bc87-a77be2965675","Strategy Best Practices","https://contoso.sharepoint.com/sites/strategybestpractices","Team site","Admin User","user391@contoso.com","true","Private","","30","0","0","3","4493","72","68","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","44139692-2d59-4652-8c26-7a5b084fa42b","Corporate Forms","https://contoso.sharepoint.com/sites/corporateforms","Communication site","Admin User","user587@contoso.com","false","","","30","0","0","0","24","7","5","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8b66c7f8-a3f8-4242-a669-424999fe2060","Sales Tools","https://contoso.sharepoint.com/sites/salestools","Other site","Admin User","user876@contoso.com","true","","","30","0","0","0","507","54","60","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","913b66a2-2aa6-4fcc-9b6c-df49bbcf5bad","Branch Finance","https://contoso.sharepoint.com/sites/branchfinance","Team site","Admin User","user878@contoso.com","true","Private","","29","0","0","6","5535","7","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","594ca70c-037a-4247-8e73-6789b63d7097","Communications","https://contoso.sharepoint.com/sites/communications","Other site","Admin User","user680@contoso.com","false","","","29","0","0","0","18","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c409e4b2-8564-44d2-91e5-718e2e649f1b","Regional Forms","https://contoso.sharepoint.com/sites/regionalforms","Other site","Admin User","user519@contoso.com","true","","","29","0","0","0","0","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2163137f-6d6f-40dd-a1c8-5e1b81ed59a7","Corporate IT Support","https://contoso.sharepoint.com/sites/corporateitsupport","Communication site","Admin User","user174@contoso.com","false","","","29","0","0","0","52","21","15","0","2","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","aefe1b9e-9db5-40db-b197-c6305c1c2f7c","Development","https://contoso.sharepoint.com/sites/development","Team site","Admin User","user426@contoso.com","true","Private","","29","0","0","3","39","6","5","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","bb6230cb-9ae9-4391-9a81-a08e6765f2cf","Training Best Practices","https://contoso.sharepoint.com/sites/trainingbestpractices","Team site","Admin User","user316@contoso.com","true","Private","","29","0","0","3","31","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","dc0e2b77-cbe1-4f79-b057-e99d1a0fdfbd","Audit","https://contoso.sharepoint.com/sites/audit","Team site","Admin User","user632@contoso.com","true","Private","","29","0","0","3","6","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","fe43b1aa-edcc-4325-8838-1216e0f5e9ce","Compliance","https://contoso.sharepoint.com/sites/compliance","Team site (no Microsoft 365 group)","Admin User","user925@contoso.com","false","","","29","0","0","1","624","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","63139745-f0d6-4d8a-bf4a-9cb8be3bff85","Common Human Resources","https://contoso.sharepoint.com/sites/commonhumanresources","Team site","Admin User","user114@contoso.com","true","Private","","29","0","0","6","858","11","10","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","bc7ddc70-eedb-4fb3-8b32-e67ec5f7b4f8","Group Operations","https://contoso.sharepoint.com/sites/groupoperations","Team site (no Microsoft 365 group)","Admin User","user178@contoso.com","false","","","29","0","0","0","616","27","26","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c017c5c5-edfd-42f6-b7de-82a9e9b093f2","Development","https://contoso.sharepoint.com/sites/development","Classic site","Admin User","user843@contoso.com","false","","","29","0","0","0","5548","30","17","0","0","1","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","7f36ee12-03b6-4caf-85a7-9515a9faa9bb","Quality Assurance","https://contoso.sharepoint.com/sites/qualityassurance","Team site","Admin User","user373@contoso.com","true","Private","","29","0","0","3","571","71","69","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","078df6f8-ad18-42f1-936c-ee4ce050734c","Facilities","https://contoso.sharepoint.com/sites/facilities","Team site","Admin User","user315@contoso.com","true","Private","","29","0","0","5","68","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","fa51445c-fa1b-460d-a3b0-47841f2f2567","Division Standards","https://contoso.sharepoint.com/sites/divisionstandards","Team site","Admin User","user386@contoso.com","true","Private","","29","0","0","3","44","7","9","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8d9130cb-0c1b-4337-9429-54818a7ed752","Unit Analytics","https://contoso.sharepoint.com/sites/unitanalytics","Team site","Admin User","user168@contoso.com","true","Private","","29","0","0","6","556","13","12","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","56664514-4cc8-402f-a3b7-df172e0a74e7","Quality Assurance","https://contoso.sharepoint.com/sites/qualityassurance","Team site","Admin User","user196@contoso.com","true","Private","","29","0","0","3","111","16","15","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","47f9b6cc-3d0e-46af-9e2a-3e2fa6388bec","Primary Dashboard","https://contoso.sharepoint.com/sites/primarydashboard","Communication site","Admin User","user617@contoso.com","false","","","29","0","0","0","432","14","10","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","40e41816-8c61-474b-a3b5-d11d9f089a00","Audit","https://contoso.sharepoint.com/sites/audit","Team site","Admin User","user508@contoso.com","true","Private","","29","0","0","3","62","18","15","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1e1f0db7-29af-41f0-b632-0931c1570f6f","Facilities Training Materials","https://contoso.sharepoint.com/sites/facilitiestrainingmaterials","Other site","Admin User","user917@contoso.com","true","Public","","29","0","0","0","12","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","3935f353-fdcd-44bb-978a-8d3f8da02daf","Shared Operations","https://contoso.sharepoint.com/sites/sharedoperations","Team site","Admin User","user223@contoso.com","true","Private","","29","0","0","3","105","35","33","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","390e125c-d159-4130-ba61-6b2bc8ea6de4","Customer Service Team Site","https://contoso.sharepoint.com/sites/customerserviceteamsite","Team site","Admin User","user720@contoso.com","true","Private","","29","0","0","3","38","7","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","19abcb79-9d0e-4377-a593-f570a09ebf6d","Secondary Team Site","https://contoso.sharepoint.com/sites/secondaryteamsite","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","29","0","0","0","6100","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","61fce728-7053-45d0-895b-244229af9460","Supply Chain","https://contoso.sharepoint.com/sites/supplychain","Team site","Admin User","user212@contoso.com","true","Private","","29","0","0","3","82","12","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1f820002-5c37-4d89-8efc-9d8ee8b069aa","Main Communications","https://contoso.sharepoint.com/sites/maincommunications","Team site (no Microsoft 365 group)","Admin User","user925@contoso.com","false","","","29","0","0","1","1193","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","9f68e63f-b0ea-48fc-8d8d-82ebedd1e054","Branch Analytics","https://contoso.sharepoint.com/sites/branchanalytics","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","28","0","0","1","4","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","93db42c9-2b75-4b67-a61b-933c422c82a2","Compliance Knowledge Base","https://contoso.sharepoint.com/sites/complianceknowledgebase","Team site (no Microsoft 365 group)","Admin User","user562@contoso.com","false","","","28","0","0","0","1907","37","25","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","7fd50943-95fa-4692-8b43-2e56623f5430","Supply Chain Collaboration Space","https://contoso.sharepoint.com/sites/supplychaincollaborationspace","Other site","Admin User","user650@contoso.com","true","","","28","0","0","0","20","7","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","35e6a52f-6014-4514-8282-9782998a040d","Operations Knowledge Base","https://contoso.sharepoint.com/sites/operationsknowledgebase","Team site","Admin User","user770@contoso.com","true","Private","","28","0","0","3","16418","46","50","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","96f2fe70-1419-4465-8674-a36f7c842200","Shared Resource Center","https://contoso.sharepoint.com/sites/sharedresourcecenter","Team site","Admin User","user638@contoso.com","true","Private","","28","0","0","3","7633","22","13","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","29ee4b5d-7650-4ca7-9bf2-b37039cf4603","Supply Chain Archive","https://contoso.sharepoint.com/sites/supplychainarchive","Team site","Admin User","user397@contoso.com","true","Private","","28","0","0","3","1","0","0","0","0","0","2025-09-29T02:50:45Z"
